direction,lots,entry,exit,entry_time,exit_time,pnl,reason
1,0.08,1948.13949875142,1930.9116314240832,2021-01-19 15:00:00,2021-01-19 17:00:00,-138.38293861869403,SL
1,0.11,1933.909350068899,1932.1864403239665,2021-01-19 12:00:00,2021-01-20 10:00:00,-19.72200719425634,SL
1,0.11,1944.793576817035,1931.7216751867877,2021-01-20 07:00:00,2021-01-20 10:00:00,-144.56091793272074,SL
1,0.11,1980.5542456554178,1967.9628664045968,2021-01-22 09:00:00,2021-01-22 10:00:00,-139.27517175903202,SL
1,0.13,1970.708707960983,2003.4929414894132,2021-01-22 08:00:00,2021-01-25 18:00:00,425.2850358695919,SL
1,0.09,1980.5519556837842,2003.4929414894132,2021-01-22 13:00:00,2021-01-25 18:00:00,205.83887225066096,SL
1,0.09,2052.1544130055054,2034.8609043713134,2021-01-27 15:00:00,2021-01-27 16:00:00,-156.27157770772794,SL
1,0.11,2042.0578141076357,2100.3107397845088,2021-01-27 08:00:00,2021-01-29 09:00:00,640.0121824456032,SL
1,0.12,2072.1827896390337,2100.3107397845088,2021-01-28 07:00:00,2021-01-29 09:00:00,336.6954017457012,SL
1,0.08,2138.633396706452,2159.8306860532107,2021-01-29 12:00:00,2021-02-01 11:00:00,169.01831477406944,SL
1,0.07,2156.0165065189417,2159.8306860532107,2021-01-29 16:00:00,2021-02-01 11:00:00,26.209256739882917,SL
1,0.12,2118.2155650551285,2104.4852125869024,2021-02-04 11:00:00,2021-02-04 13:00:00,-165.60422961871322,SL
1,0.11,2124.638471998293,2107.3844950882963,2021-02-04 13:00:00,2021-02-04 14:00:00,-190.5637460099638,SL(ギャップ)
1,0.11,2144.421296090104,2192.2997407918338,2021-02-05 12:00:00,2021-02-08 14:00:00,525.8928917190265,SL
1,0.1,2153.880665837917,2192.2997407918338,2021-02-05 13:00:00,2021-02-08 14:00:00,383.49074953916613,SL
1,0.1,2219.1216404005136,2201.6674019023826,2021-02-09 18:00:00,2021-02-09 22:00:00,-175.2423849813096,SL
